anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk	season	episode
warrior:1	warrior:1	king:2,looking:1,family:1,son:1	family:1	men:1	warrior:1	look:2,looking:1,that:1		show:1		21	2	10
	stood:1	many:2,king:1,man:1		many:2,battlements:1,man:1		that:3,blowing:1,care:1		how:2,horn:1		22	2	10
	stood:1,dead:1	man:2,explaining:1,make:1,brothers:1	home:1	man:2		thank:2,winterfell:2,looked:1,chance:1,that:1,had:1,like:1		thousands:2,thought:1,home:1,who:1		23	2	10
fucking:2	god:2,gods:2	fucking:2,man:2,prisoner:1,kind:1	home:1	man:2,northmen:1,men:1		that:4,what:2,winterfell:2,loved:1,kind:1,love:1,like:1,win:1,lucky:1,have:1,has:1	frozen:1	how:2,fucking:2,loved:1,love:1,home:1,trusted:1	fucking:2	24	2	10
coward:1,made:1	coward:1	make:3,past:2,made:1,family:1,man:1,passageways:1	home:2,hidden:1,family:1	man:1	coward:1,made:1	winterfell:2,won:2,shame:1,has:1,luck:1		home:2,who:1,passageways:1	dangerous:1,passageways:1	25	2	10
cut:1		may:1,many:1,make:1,imagined:1,man:1		many:1,amends:1,myself:1,man:1		what:1,haven:1,have:1	amends:1	honorable:1,else:1		26	2	10
fuck:2,warriors:1,war:1	die:2,good:1,stood:1,warriors:1,war:1,today:1	man:2,gelmarr:1,woman:1,mainland:1,brothers:1,wex:1,mating:1		man:2,woman:1,northmen:1,child:1	sing:1,war:1,warriors:1	that:2,good:1,have:1,ready:1,winterfell:1,had:1,haven:1	sing:1,urzen:1,dozen:1	fuck:2,shores:1,how:1,who:1,echo:1	fuck:2	27	2	10
fucking:1	die:2,dead:2,good:1	may:2,sister:1,sons:1,mothers:1,fucking:1,bronze:1	home:1	girls:1		what:4,good:1,lovers:1,that:1		shores:1,lovers:1,whoever:1,fucking:1,horn:1,thought:1,home:1,should:1	fucking:1	28	2	10
	pod:1,good:1,dead:1	sister:2,man:2,excessive:1,bronn:1,command:1,paid:1,mandon:1	home:1	man:2,tribesmen:1,command:1,mandon:1	close:1	has:1,good:1,love:1,handsomely:1,won:1,have:1,hands:1,save:1		home:1,love:1		29	2	10
	good:2,podrick:2	many:1,king:1		many:1,mention:1		good:2,won:2,looked:1,love:1,have:1,that:1		thought:1,who:1,love:1,honors:1,without:1		30	2	10
fuck:1,made:1,dwarf:1,wars:1	soldiers:1,nobody:1,dwarf:1,wars:1	pay:2,king:1,make:1,made:1,man:1		arrangement:1,man:1	made:1,dwarf:1,wars:1	jokes:1,charge:1,loves:1,that:1		fuck:1,loves:1,should:1	fuck:1	31	2	10
fuck:1	good:1	outtalking:1,sister:1,outthinking:1				what:3,like:2,good:1,have:1,than:1		fuck:1	fuck:1	32	2	10
warrior:1	warrior:1	maiden:1,mother:1	maiden:1		warrior:1	look:1	souls:1	binding:1		33	2	10
										34	2	10
		magic:1		girl:1		khaleesi:3				35	2	10
		taking:1				what:1,hard:1,harder:1,than:1,have:1		how:3,those:1		36	2	10
	god:1	master:2,man:2,sister:1,many:1,brother:1,payne:1,part:1,mother:1		man:2,many:1,girl:1		has:2,tywin:1,what:1,special:1,that:1		show:1,how:1,hound:1,else:1		37	2	10
	good:2,dead:1	man:1		man:1		good:2,great:1,what:1,value:1,that:1		horses:1,horse:1		38	2	10
						what:1,osha:1				39	2	10
warmest:1	food:1,warmest:1	may:1,make:1,pack:1,brother:1,mother:1			warmest:1	better:1,chambers:1,what:1,fine:1,have:1				40	2	10
	hodor:2	kind:2,may:1,many:1,mother:1		many:1,myself:1	since:1	kind:2,love:1,look:1,that:1,great:1,lucky:1,osha:1,have:1,than:1	since:1	hodor:2,love:1,who:1		41	2	10
										42	2	10
										43	2	10
										44	2	10
										45	2	10
										46	2	10
						like:1,wind:1				47	2	10
		magic:1,mother:1				winter:2				48	2	10
		seasons:1	home:3					home:3,thousand:2		49	2	10
cut:1		make:2,talking:1,mance:1		mance:1,yourself:1	sing:1	that:2,what:1,look:1,won:1,have:1,fun:1,careful:1,like:1	sing:1	how:1,should:1		50	2	10
		mance:1,mother:1		mance:1		that:3,what:1		whore:1		51	2	10
	body:1	mance:1,man:1		mance:1,man:1		halfhand:1,that:1		who:1,qhorin:1		52	2	10
		king:1								53	2	10
	alive:1					what:1,khaleesi:1,thank:1		xhoan:1		54	2	10
		small:1,king:1,lesson:1				khaleesi:3,thank:1,have:1,that:1,looks:1,truly:1				55	2	10
warm:1	warm:1				warm:1			thought:1,shouldn:1		56	2	10
	bloody:1					that:8,better:1,halfhand:1,hope:1,truly:1		hope:1	bloody:1	57	2	10
										58	2	10
										59	2	10
										0	3	1
		brother:1								1	3	1
						look:1,that:1				2	3	1
warn:1	warn:1,dead:1	march:2,make:1			warn:1	have:2,what:1,dohaeris:1,winter:1,original:1				3	3	1
										4	3	1
										5	3	1
		man:1		man:1						6	3	1
		mance:1		mance:1		free:4,look:4,respect:1,hammer:1,like:1				7	3	1
		mance:1		mance:1		what:2,like:1,halfhand:1,look:1,happened:1,likes:1		thought:1,qhorin:1		8	3	1
	woods:1,buried:1			boy:2,men:2		that:2,grace:2,better:1,what:1,half:1,handed:1		big:1		9	3	1
	dead:1	king:1,make:1,panic:1		boy:1,girl:1,girls:1,chicken:1		halfhand:1,like:1,that:1,thank:1,glad:1,likes:1		thought:1		10	3	1
		seasoning:1,king:1,brother:1,commander:1		commander:1		had:1,what:1,halfhand:1,free:1,hand:1		whole:1		11	3	1
	woods:1	make:1,brothers:1,commander:1		boy:1,commander:1		what:3,already:1,took:1,that:1				12	3	1
		imagination:2		men:1		that:2,what:1,had:1,took:1		bit:1,thousands:1		13	3	1
		bronn:2,backing:1,matter:1		boy:1,establishment:1		that:1				14	3	1
	wooden:1,pod:1	sister:1,brother:1	wooden:1			what:1		assume:1	assume:1	15	3	1
cut:1,made:1	today:1	man:2,maester:1,made:1,master:1	room:1	man:2	lost:3,made:1	that:2,thanks:2,funny:1,joke:1,hand:1,chamber:1,have:1,grand:1,than:1,hope:1		who:2,whose:1,how:1,bit:1,hope:1,should:1		16	3	1
		king:1,make:1		girl:2,boy:1,child:1	since:1,lost:1	what:3,loves:2,that:1,had:1,hasn:1,have:1,half:1,care:1	since:1	loves:2		17	3	1
lies:2,warriors:1	warriors:1,pod:1,today:1	bronn:2,king:1,mant:1,expect:1,particular:1,makes:1,man:1		himself:1,mant:1,man:1	lies:2,warriors:1	what:2,look:1,half:1,true:1,whocares:1,than:1		whosit:1,whocares:1		18	3	1
cutthroat:1		patronage:1,exactly:1,commander:1		girls:1,men:1,appointment:1,commander:1	lose:1	that:3,hand:2,better:1,wondering:1,have:1,than:1		who:2		19	3	1
		paying:1,pay:1				finer:1		how:2,taste:1,thought:1		20	3	1
								who:1		21	3	1
	dead:2	king:2,may:1,son:1				true:1,took:1,have:1		thought:2,ashore:1		22	3	1
war:2,regroup:1	good:2,war:2	man:2,son:1,king:1,broken:1,maybe:1		man:2	war:2,lost:1	good:2,broken:1,have:1,glory:1	salladhor:1	salladhor:1		23	3	1
lies:1	good:1,returned:1,alive:1	thinking:1,maybe:1,woman:1		woman:1,men:1	lies:1	what:2,good:1,great:1,spoke:1		who:1,those:1		24	3	1
whatever:1	alive:1,dead:1	imagine:1	yards:1		since:1	have:2,tywin:1,harrenhal:1,won:1,whatever:1	since:1	should:1		25	3	1
				men:1,northmen:1		love:2,like:1		love:2		26	3	1
		kingslayer:1,mallister:1,sons:1,repaid:1,remain:1,bannerman:1		bannerman:1		free:2,won:1,best:1				27	3	1
	alive:1	sons:1,mother:1	robbed:2		closed:1	chamber:1,what:1,that:1,lucky:1,freed:1				28	3	1
	good:2	king:1				good:2,happy:2,looked:1,looks:1,lucky:1,hand:1		how:1		29	3	1
		brought:1,king:1,drinking:1,maester:1,son:1	bed:2,bedding:1			harlots:2,beloved:2,have:1,harrenhal:1,what:1		beloved:2,chose:1,assured:1,assume:1,who:1,somehow:1,authority:1,whore:1	assume:1,assured:1	30	3	1
reward:1	reward:1,bloody:1	grandson:1,king:1,family:1,kingdoms:1,demanded:1	family:1	demanded:1	singers:1,reward:1	what:3,grandson:1,have:1,look:1	singers:1	gratitude:1	gratitude:1,bloody:1	31	3	1
rewarded:1,reward:1	rewarded:1,reward:1,accommodations:1	son:2,marriage:1,family:1,maggots:1,kingsguard:1,accommodations:1	forbidden:1,family:1	myself:1,accomplishments:1	rewarded:1,reward:1	that:1		forbidden:1,titles:1	titles:1	32	3	1
mocking:1,made:1	gods:2	making:1,mocking:1,made:1,family:1,mother:1	family:1	men:2	made:1,since:1	that:4,display:1,have:1	since:1	who:1,whorehouse:1		33	3	1
	ladies:1	risking:1,king:1,next:1,exchange:1	bed:1	ladies:1		wine:2,better:1,hang:1,than:1,exchange:1		whore:1		34	3	1
warm:2	warm:2	make:1			warm:2	that:4,play:1,like:1,what:1,looked:1,either:1,lovely:1,winter:1		how:1,who:1,should:1,lovely:1		35	3	1
	alive:1	king:1,sister:1,person:1,mother:1,treason:1,moment:1	home:2	person:1,moment:1,lady:1,yourself:1		what:1,won:1		home:2,how:1		36	3	1
		handmaiden:1,moment:1,manage:1,person:1	handmaiden:1	assignment:1,moment:1,manage:1,person:1		that:2,ready:1,handmaiden:1,shadow:1		assignment:1	assignment:1	37	3	1
				girls:1		like:1				38	3	1
unsullied:1	soldiers:2,good:1				unsullied:1	greatest:2,better:1,good:1,have:1,that:1,growing:1		how:1,those:1		39	3	1
mock:1		poison:1		yourself:1		true:2,khalasar:2,have:2,lovely:1,khaleesi:1		lovely:1,who:1		40	3	1
war:1	dead:1,blood:1,alive:1,war:1	man:2,king:1,prisoners:1		man:2	war:1	grace:3,had:1,hoped:1		honorable:1,hoped:1		41	3	1
fought:1	gods:1	king:1		men:2		have:3,saved:1		how:1,thousands:1,those:1		42	3	1
	gods:1	moment:1,woman:1,despair:1,mothers:1,mother:1,son:1		moment:1,men:1,woman:1		grace:2,what:1,true:1		chosen:1,those:1		43	3	1
		margaery:1,pardon:1		lady:3		halt:2,have:2,what:1,grace:1		who:1,should:1		44	3	1
	soldier:1,died:1	mother:1		men:1,lady:1		grace:1,had:1,look:1,have:1,like:1				45	3	1
whatever:1	soldier:2,good:1	king:1				saved:2,what:1,good:1,that:1,whatever:1,care:1		house:1,uphold:1,should:1		46	3	1
warm:1	warm:1,blood:1	small:1,king:1,climate:1,treason:1,imagine:1	highgarden:1	lady:3	warm:1	grace:4,what:1,shall:1,shawl:1,that:1,luckily:1,have:1,forgiving:1,lovely:1		bit:1,lovely:1		47	3	1
		drama:1,king:1,embroidery:1,mother:1,margaery:1,magnificent:1,paid:1	highgarden:1	complement:1		had:2,great:1,penchant:1,fabric:1,that:1,perhaps:1,orphanage:1,what:1,chance:1,careful:1,like:1		bit:1		48	3	1
		king:1,margaery:1,assist:1,son:1		men:1,lady:1		has:2,what:1,had:1,truly:1,charitable:1,have:1,harvest:1,glad:1		house:1,assist:1	assist:1,danger:1	49	3	1
unsullied:1	food:1,stood:1,obedience:1	may:1	obedience:1		unsullied:1	have:1				50	3	1
		mastered:1		boy:1,men:1		have:1		shortsword:1		51	3	1
unsullied:1	good:1	master:3		men:2	unsullied:1	carefully:1,good:1,grace:1,that:1				52	3	1
unsullied:1		mother:3,master:2,pain:1,pay:1,marts:1,paid:1,mark:1,make:1			unsullied:1	win:1,like:1,that:1				53	3	1
unsullied:1	dead:1	many:2,master:1		men:3,many:2,babies:1	unsullied:1	have:2,better:1,what:1,like:1,that:1		how:1,babies:1		54	3	1
		make:1		babies:1	closing:1	won:2,great:1,has:1	closing:1	babies:1		55	3	1
warlocks:1	warlocks:1	man:1		man:1	warlocks:1			honor:1		56	3	1
	dead:1	kingsguard:2,king:1,commander:1,kingdoms:1,family:1	family:1	commander:1		has:1,greatest:1,have:1				57	3	1
										58	3	1
										59	3	1
	woods:1	king:1,sister:1,repaid:1,brother:1,paid:1,commander:1,sons:1,mother:1		boy:1,northmen:1,lady:1,men:1,commander:1		what:2,that:2,already:1,like:1,orphanage:1,free:1,took:1,osha:1,have:1		how:2,those:2,who:1,show:1		0	3	2
warn:1	warn:1	drama:1,king:1,mother:1	home:1		warn:1	what:2,penchant:1,had:1,have:1		home:1		1	3	2
										2	3	2
										3	3	2
		marksman:1		marksman:1						4	3	2
	hodor:3,good:1,alive:1	magic:2		boy:1		good:1,that:1		hodor:3,who:2		5	3	2
		marry:2,stinking:2,king:1,mother:1,pardon:1	beds:1			what:2,grace:1,that:1		thought:1		6	3	2
	good:1,return:1	many:1,garrison:1,manacles:1,massacred:1		many:1,manacles:1		winterfell:2,good:1,funeral:1,hadn:1	massacred:1	how:1,massacred:1,else:1	massacred:1	7	3	2
		may:2,demands:1		demands:1		have:5		who:1,hostages:1		8	3	2
		king:2,walking:1,woman:1,exchange:1,company:1,pass:1,matter:1		lady:3,woman:1	since:1	what:1,have:1,exchange:1,following:1,shall:1,fine:1,unhappy:1	since:1	how:3,trust:1,pass:1,honest:1	pass:1	9	3	2
	gods:1,good:1	kingslayer:1,smacking:1,kingsguard:1,embroidered:1		boy:1,lady:1	since:1	winterfell:2,than:2,better:1,good:1,have:1,hardly:1,had:1	since:1	how:2		10	3	2
made:1	gods:1	king:1,made:1,man:1		girls:1,man:1	made:1,worst:1	like:2,have:2,love:1,haired:1,shame:1,wonderful:1,either:1,true:1		who:1,love:1,trusted:1,cocks:1,choose:1	cocks:1	11	3	2
		matter:1,man:1,kingsroad:1,maybe:1		lady:2,man:1	blessings:1	what:2,win:1,like:1,looks:1,than:1	blessings:1	who:1,though:1		12	3	2
	bloody:1	margaery:2,king:1,make:1,makes:1,match:1				what:1,like:1,that:1,hang:1,grace:1,better:1,look:1,looks:1,than:1,fabric:1		who:1,strongholds:1,should:1	bloody:1	13	3	2
	good:1	reason:3,married:2,margaery:1,match:1		yourself:2,women:1		what:3,like:2,that:2,good:1,harlot:1,had:1			endanger:1	14	3	2
		mother:1		girl:1,men:1		better:2,love:2,loved:1,pretty:1,that:1		love:2,loved:1		15	3	2
		grandmother:1,sister:1,may:1,make:1,margaery:1,kind:1	gardens:1	lady:4		grandmother:1,what:1,kind:1				16	3	2
	good:1	grandmother:1,margaery:1		lady:4,child:1		thank:2,grandmother:1,good:1,hand:1	gallant:2	house:1,honor:1		17	3	2
warned:1	food:1,warned:1,good:1	grandmother:2,king:1,sons:1,treason:1,make:1,knocking:1,brother:1		men:1	warned:1	have:4,that:3,what:2,grandmother:2,has:2,liked:1,good:1,shall:1,charming:1,gentle:1,chair:1	favorite:1	how:2,horses:1,somehow:1,should:1		18	3	2
		son:2,paying:1,looking:1,managed:1,hawking:1,taking:1	highgarden:1	boy:1,managed:1		better:1,looking:1,great:1,hawking:1,had:1,haven:1,than:1		horse:2,who:1,luthor:1,else:1		19	3	2
	good:1	king:1,kind:1		boy:1,lady:1,child:1		has:3,kind:1,good:1,like:1,mistreated:1,that:1,what:1,hand:1,gentle:1,grace:1,handsome:1		how:2		20	3	2
cut:1,made:1	blood:1	grandmother:1,make:1,made:1,brother:1	confidence:1	women:1,child:1	made:1	that:4,look:2,took:2,harm:1,freely:1,had:1,confidence:1,grandmother:1,have:1	mercy:1			21	3	2
war:1	war:1	march:1,margaery:1,uncle:1,garrisoned:1	highgarden:1	men:1	war:1	that:2,thank:1,shall:1,funeral:1,grandfather:1,determined:1,have:1,has:1				22	3	2
war:1	war:1	may:1,make:1,married:1,speaking:1		men:1	lost:2,war:1	have:3,grace:2,that:1,win:1,half:1,change:1		whoa:2		23	3	2
made:2		made:2,mother:2,maester:1,may:1,many:1,make:1,son:1,makes:1		many:1,lady:1,children:1,boys:1	made:2	luwin:1,have:1,that:1		shouldn:1		24	3	2
war:1	gods:1,war:1,die:1	brought:1,brown:1,make:1,woman:1	home:1	boy:1,woman:1	worst:1,war:1	look:1,that:1		home:1,who:1,those:1		25	3	2
	gods:1	mother:2,make:1,woman:1,family:1	family:1	boy:1,woman:1,child:1	since:1	that:2,love:1,true:1,happened:1	since:1	horror:1,love:1,horrible:1		26	3	2
hate:2,hates:1	blood:1	motherless:1,massacre:1		child:1		hard:2,half:2,hate:2,liked:1,halfhand:1,like:1,what:1,won:1,love:1,playing:1,hates:1		hornfoots:2,how:1,massacre:1,love:1,whom:1	massacre:1	27	3	2
warg:2	warg:2,die:1	march:1,animals:1			warg:2	what:2,that:1		how:1,shouldn:1		28	3	2
	dead:2	matter:1,brothers:1		men:2		what:2				29	3	2
	die:2					care:2,that:1		hole:1		30	3	2
	die:3	may:1				what:2,that:2,like:1,looks:1,slowing:1		without:2,forbid:1,should:1		31	3	2
	food:1,hodor:1,alive:1,dying:1	looking:1,make:1				looking:1,what:1		hodor:1		32	3	2
	blood:1	sister:1		boy:1		that:1				33	3	2
		sister:1				better:1,that:1		bits:1		34	3	2
war:1	war:1,dead:1	passed:2,king:1,explain:1,maybe:1,mother:1			war:1	have:6,harrenhal:1,already:1,ghar:1,tywin:1,had:1,grandfather:1		passed:2,how:1,should:1	passed:2	35	3	2
	food:1	lurking:1				spoke:2,that:2,what:1,shafts:1,has:1,hall:1				36	3	2
		person:1		person:1,girl:1	singing:1	what:1,won:1,like:1	singing:1		dangerous:2	37	3	2
	brotherhood:2	brotherhood:2,looking:1,brown:1,talking:1,son:1		boys:1,girl:1,boy:1		harrenhal:2,that:2,looking:1,save:1		who:3,brotherhood:2,how:1,without:1,thoros:1	dangerous:1	38	3	2
		talking:1,reason:1,make:1,maybe:1				half:2,spoken:1,look:1		should:1		39	3	2
fucked:2,warned:1	warned:1	many:1		many:1,lady:1,judgmental:1	warned:1,since:1	have:2,what:1,having:1,spoke:1	since:1	fucked:2,how:1,shouldn:1,whore:1,else:1	fucked:2	40	3	2
	good:1	many:1		many:1,men:1,women:1	idiot:1,pleasing:1	have:4,great:3,like:2,that:2,good:1,pleasing:1,what:1	pleasing:1	shouldn:1,trust:1,who:1,trusts:1		41	3	2
		making:1,make:1		child:1		shae:1			dangerous:3	42	3	2
	good:2	king:1,make:1	bedside:1	lady:2,encampment:1		good:2,grace:2,have:1,that:1,had:1,change:1		how:1,thoughtful:1		43	3	2
	dead:1	company:1,makes:1,kindly:1,pardon:1		lady:1,children:1,women:1	lost:1	what:2,that:2,grace:2,had:1,kindly:1				44	3	2
war:1,whatever:1	war:1	many:2,excuses:1,maybe:1,make:1,except:1,painful:1,making:1		many:2,children:1,child:1	war:1	had:2,punishable:1,that:1,relief:1,grace:1,whatever:1,wine:1		excuses:1		45	3	2
made:1		king:1,made:1,kingdoms:1			made:1	finest:1,had:1,like:1		how:1,show:1		46	3	2
	die:1	may:1,woman:1,exciting:1,imagine:1		woman:1		grace:2		hold:1		47	3	2
	good:2					took:5,what:4,good:2,that:2,winterfell:2,like:1,glory:1		house:1,hold:1,who:1		48	3	2
hated:2		prisoner:1,sister:1				hated:2,what:1,took:1		holding:1		49	3	2
warg:1	warg:1				warg:1	haven:1,that:1		how:1		50	3	2
warging:1	warging:1,died:1	sister:1,brother:1		boy:1,himself:1	warging:1	that:5,happened:2,what:1,happening:1,helping:1,shame:1,have:1,ashamed:1,haven:1		who:1,thousands:1		51	3	2
	good:1	drinking:2,matters:1,skinny:1,make:1				that:3,have:2,what:1,good:1,like:1,liked:1,better:1,won:1,saved:1		howland:1,else:1		52	3	2
fought:1,war:1	good:1,war:1	persons:1,salesman:1,brothers:1,king:1		children:2,persons:1,salesman:1	war:1	harrenhal:2,that:2,charges:1,good:1,aha:1		how:3,shop:1,tobho:1	sobriety:1	53	3	2
		person:2,passes:1,brothers:1,sympathy:1,may:1,manage:1,man:1		person:2,manage:1,man:1		free:1,have:1,that:1		how:1,passes:1	passes:1	54	3	2
hells:1,fuck:1	good:1	talking:1,drinking:1,man:1,kingslayer:1		girl:1,man:1		aha:1,great:1,good:1,what:1,pretty:1	hells:1	thoros:1,hound:1,bitch:1,fuck:1	hells:1,fuck:1	55	3	2
	soldier:1,good:1	dilemmas:1,march:1				have:2,what:1,good:1,everywhere:1,like:1,wonderful:1,luck:1		choose:1		56	3	2
	understood:1	woman:1,grimace:1		woman:1,lady:1		great:1		shouldn:1,bit:1		57	3	2
	good:2					good:2,graceless:1,had:1,have:1				58	3	2
whatever:1	good:1	woman:2,man:2,king:1,kingslayer:1,pay:1,taking:1		woman:2,man:2		that:2,good:1,like:1,had:1,whatever:1,better:1,looks:1,flowing:1		taste:1,house:1,bit:1		59	3	2
unsullied:1,warg:1	soldiers:2,brotherhood:1,warg:1	march:1,kingsguard:1,sister:1,animals:1,brotherhood:1			unsullied:1,warg:1	greatest:2,what:1,have:1,growing:1,funeral:1,save:1,grandfather:1		who:2,thoros:1,without:1,brotherhood:1		0	3	3
hells:1,whatever:1	die:1,good:1,dead:1,alive:1	pay:1,make:1		girl:1,men:1		what:2,good:1,whatever:1	hells:1	forbid:1,bitch:1	hells:1	1	3	3
										2	3	3
										3	3	3
										4	3	3
										5	3	3
mad:1,war:1	war:1	king:3,may:2,garrisoned:1,mad:1			mad:1,war:1	glory:2,what:1,like:1,that:1,tywin:1,win:1,lucky:1,value:1,winning:1,have:1				6	3	3
mad:1		martyn:3,sisters:1,mad:1			mad:1	have:5,took:2,that:1,tywin:1,has:1,chase:1		thought:1,without:1,hostages:1		7	3	3
	today:1	grandsons:1,patience:1,patient:1,many:1,brother:1,man:1		men:2,many:1,man:1	lost:1,lose:1	tywin:2,grandsons:1,great:1,have:1,had:1,than:1		how:1,short:1,who:1		8	3	3
										9	3	3
		small:1,intimate:1			close:1	better:1,chamber:1,like:1,chairs:1,lovely:1,than:1		lovely:1		10	3	3
		make:2,informants:1		bannermen:1,informants:1		harrenhal:3,have:3,what:2,that:2,than:2,funeral:1,harder:1,grandfather:1,has:1		hoster:1,holds:1,combined:1		11	3	3
toward:1	good:1,toward:1	master:2,may:1,extremely:1,make:1,expensive:1		lady:1,children:1	since:1,toward:1	has:2,have:2,good:1,love:1,agreed:1,hard:1,true:1	since:1	titles:2,love:1,who:1	titles:2	12	3	3
	good:1	brown:1,maiden:1,maid:1,managing:1,match:1,swordsman:1	maiden:1	managing:1,girl:1,swordsman:1		have:3,that:2,hair:2,hasn:1,good:1,challenge:1,had:1,what:1,best:1,hands:1,chains:1,hope:1		honey:1,hope:1		13	3	3
	good:1	maybe:2,matter:2,past:1,woman:1,noblewoman:1,make:1,resist:1,prisoner:1,expected:1		noblewoman:1,woman:1	close:1	what:3,have:2,than:2,care:2,good:1,love:1,value:1,chains:1		love:1		14	3	3
coward:1	good:2,gods:1,coward:1,woods:1	prisoner:2,make:2,woman:2,resist:1		woman:2,lady:1	close:1,coward:1	what:2,good:2,better:1,thank:1,that:1,had:1,lucky:1,helping:1,look:1,pretty:1,have:1,has:1,chains:1,than:1,like:1				15	3	3
winterhell:1,fucker:1	brotherhood:1	king:1,man:1,brown:1,brotherhood:1,brother:1,payment:1		payment:1,man:1		what:2,like:2,better:1,winterhell:1,had:1,free:1,looks:1	winterhell:1	thoros:1,fucker:1,brotherhood:1	winterhell:1,fucker:1	16	3	3
made:1	good:1	made:1	stabbed:1		made:1	winterfell:1,good:1,what:1,that:1		hot:1		17	3	3
war:2	good:2,war:2	person:1		person:1,lady:1	war:2	good:2,happening:1,that:1		hot:1		18	3	3
	gods:1,died:1	maybe:2,make:1,many:1,uncle:1,patience:1		many:1,myself:1		had:3,joke:1,what:1,glad:1,funny:1				19	3	3
	return:1,alive:1	many:1,campaign:1		many:1		window:1,winterfell:1,wonder:1		how:1		20	3	3
		remain:2,martyn:2		children:1		true:3,what:2,that:1		hold:1		21	3	3
								horses:1		22	3	3
	dead:3,good:1,alive:1	many:1,commander:1	home:1	men:5,many:1,commander:1	lost:1	what:1,good:1,took:1,best:1		home:1,big:1,those:1,how:1		23	3	3
war:1	good:1,war:1				war:1	better:1,good:1,has:1,than:1		biggest:1,big:1,how:1		24	3	3
		smaller:1				what:1,than:1,have:1	frozen:1	ghost:1		25	3	3
	godly:2	man:2		man:2	kissing:1	better:1,what:1,have:1,that:1,than:1,value:1	kissing:1	should:1		26	3	3
	gods:2,bloody:1	walking:1		women:1		what:1,won:1,look:1,that:1		bite:2,who:1,those:1,birth:1	bloody:1	27	3	3
						sharpen:1,that:1		should:1		28	3	3
						what:2				29	3	3
		sister:1,make:1			rising:1	chance:1	rising:1			30	3	3
	dead:2,return:1	son:2,make:1						how:1,show:1		31	3	3
	blood:2	king:3,magic:1,demands:1		men:1,demands:1		have:2,better:1,easily:1,true:1				32	3	3
warning:1,whatever:1	soldiers:1,warning:1	man:1		punishment:1,man:1	warning:1	grace:2,what:1,already:1,khaleesi:1,win:1,has:1,whatever:1		whom:1,who:1		33	3	3
unsullied:1,fought:1,wars:1,war:1	blood:3,died:1,die:1,wars:1,dead:1,war:1	king:1,many:1,brother:1,man:1	trident:1	men:4,man:1,babies:1,many:1,children:1,women:1	unsullied:1,wars:1,war:1	have:2,what:1,khaleesi:1,rhaegar:1,that:1,disagree:1,hand:1,hands:1,than:1		how:1,thousands:1,babies:1,those:1		34	3	3
