anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	time	season	episode
blame:1,blames:1,revenge:1,rebelled:1	death:1,alive:1		house:1	men:1,man:1	revenge:1,lost:1	brilliant:1,love:1,opportunity:1,opportunities:1,grand:1	belief:1,demons:1	love:1		17	2	6
punished:1		grandson:1,family:1	family:1	girl:1		interests:1,agreement:1,advantageous:1	lord:2			18	2	6
		daughters:1,son:1				interesting:1				19	2	6
killed:1	bury:1,killed:1			girl:1	killed:1	won:1				20	2	6
killed:1	killed:1,dead:1			boy:1,girl:1,man:1	killed:1	friends:1,true:1,free:1				21	2	6
kill:1	kill:1	brothers:1		people:1,man:1	kill:1	kind:1				22	2	6
killed:1	killed:1			woman:1	killed:1	true:1				23	2	6
bastard:1									bastard:1	24	2	6
										25	2	6
		mother:1				love:4,courage:1,like:1,wisdom:1,friends:1,truly:1	pray:2	love:4		26	2	6
		brother:2,mother:1		lady:1		like:1				27	2	6
bastard:2,kill:2,murderer:1	kill:2,murderer:1			man:1	kill:2	grace:4,please:3,blessings:1	lord:1,blessings:1		bastard:2	28	2	6
			gates:1,door:1	people:1						29	2	6
idiot:2,vicious:2,kill:1,war:1,attacked:1,insult:1	kill:1,war:1				idiot:2,vicious:2,insult:1,kill:1,war:1	safe:1			motherfucker:1,bloody:1	30	2	6
fucked:1	dies:1	uncle:1		girl:3,men:1		please:1		fucked:1	fucked:1	31	2	6
cut:1				lady:1	hurt:1	please:1,well:1				32	2	6
		married:1,husband:1,mother:1		man:2,women:1	embarrassment:1	wealthiest:2,flattery:2,beautiful:1,forgive:1,smart:1				33	2	6
	alive:2	grandfather:2,married:1		lady:2		true:2,talent:1,thank:1,glorified:1,beauty:1,like:1,lovely:1,gracious:1	lord:1			34	2	6
murdered:1,argue:1	murdered:1	father:1				better:1,well:1,merits:1				35	2	6
fight:1				baby:1,people:1,man:1	doubt:1	support:1,honesty:1,truth:1,forgive:1				36	2	6
mad:1		mother:1		woman:1,people:1	mad:1	passion:2,admire:1,true:1,great:1,trust:1		passion:2		37	2	6
		father:1,son:1		lady:1		accept:1	lord:1			38	2	6
hated:1,killed:1	killed:1,alive:1	father:1		man:1	killed:1	loyalty:1				39	2	6
destroyed:1		father:1	house:1	man:3	weak:2,destroyed:1	loved:1,good:1,forgive:1	lord:3	loved:1		40	2	6
				girl:1			lord:3			41	2	6
				man:3,girl:2		amory:1				42	2	6
						grace:5,honor:1				43	2	6
liar:2		father:1,brother:1,mother:1		lady:4,woman:1	liar:2	sure:2,brilliant:1,better:1,grace:1				44	2	6
		mother:2		lady:2		helping:1,well:1,helpful:1,pretty:1				45	2	6
		father:1		lady:3		free:1,grace:1,surprised:1,forgive:1,positively:1,promised:1				46	2	6
kill:1	kill:1	brothers:1		lady:1	kill:1	grace:1				47	2	6
	death:1					brave:1,warmer:1,freeze:1				48	2	6
stupid:1						brave:1,comfortable:1				49	2	6
war:1	die:1,war:1,dead:1	brothers:1		men:1	dreadfort:1,whores:1,war:1	true:2,win:1,trust:1,grace:1		whores:1		50	2	6
savage:1,bastard:1,liar:1,liars:1,savages:1,hate:1,lying:1	alive:2	son:1		boy:1,men:1	savage:1,dreadfort:1,liar:1,liars:1,savages:1,lose:1,lying:1	honored:1,like:1,safety:1,trust:1,well:1,loyalty:1	lord:1		bastard:1	51	2	6
savage:1				people:1	savage:1	like:2,well:1,free:1	lord:1			52	2	6
hated:2,kill:1,killing:1	kill:1,killing:1			people:1,man:1	kill:1,killing:1	well:2,freedom:1,free:1				53	2	6
hate:1	dead:1			people:2,children:1	wrong:2,hurt:1	better:1,safer:1,trust:1				54	2	6
						warm:1				55	2	6
offend:1				man:1	whore:1	won:1,wealth:1,support:1,richest:1,best:1,truly:1		whore:1		56	2	6
			gates:1	man:1		honorable:1				57	2	6
										58	2	6
										59	2	6
										0	2	7
										1	2	7
fucking:1				boy:1,woman:1		well:1		fucking:1	fucking:1	2	2	7
				boys:1,boy:1		enjoying:1	lord:1			3	2	7
kill:1	kill:1,alive:1,dead:1	sister:1	home:1	boys:1,men:1	hurt:2,kill:1	won:2,value:2,well:1				4	2	7
torture:1			kitchens:1	boy:1,people:1,man:1	risk:2	better:1,love:1,good:1,fine:1,sweet:1		love:1		5	2	7
				boy:1,woman:1,man:1				ass:1	ass:1	6	2	7
				girl:2,boy:1,women:1	hurt:1					7	2	7
stupid:1,kill:1	kill:1	brother:1		woman:4,girl:2,girls:2,boy:1,man:1	kill:1	free:5,please:2,like:2,better:1		naked:1		8	2	7
fighting:1		father:1		men:1						9	2	7
harass:1,kill:1,rebels:1,killing:1	kill:1,dead:1,killing:1	brotherhood:1		men:1,man:1	wrong:1,kill:1,killing:1	like:2,heroes:1,talent:1,care:1				10	2	7
war:2	war:2		kitchen:1		war:2,lost:2,lose:1	win:1,like:1	lord:2			11	2	7
war:1	war:1			children:3	war:1	strongest:1,determined:1,great:1				12	2	7
attack:2	alive:2,death:1	sisters:1,sons:1		men:2,child:1	ruin:1					13	2	7
idiots:1		daughter:1,sister:1,father:1	maidens:1	girls:2,boy:1		great:1,sure:1,pretty:1,well:1,interested:1,heroine:1				14	2	7
		mother:1	kitchen:1	girl:2,girls:1,lady:1	lowborn:1	careful:2,enjoy:1,good:1,smart:1	lord:5			15	2	7
hateful:2,lied:1,kill:1,killed:1,killing:1	kill:1,killed:1,killing:1			people:2,man:1	killed:1,kill:1,scare:1,lied:1,killing:1	brave:2,joy:2,courage:1,liked:1,thank:1,beloved:1,glad:1	lord:1			16	2	7
liar:1				man:1	liar:1	valuable:1				17	2	7
savages:1,shit:1		father:1		woman:1,man:1	savages:1,shit:1	free:2,good:1,true:1,care:1		ass:1	ass:1,shit:1	18	2	7
				woman:1,girls:1,men:1		free:1,pretty:1		naked:1		19	2	7
			clean:1	man:1		grace:3,admired:1,honor:1,thank:1	lord:1,spirit:1			20	2	7
enemies:2			room:1	men:2,boy:1	enemies:2	fond:1,grace:1				21	2	7
interrupt:1,war:1	war:1			lady:1	interrupt:1,loss:1,war:1	easily:1,like:1				22	2	7
shits:1,cruel:1				men:2,boys:1,people:1,children:1,man:1	shits:1,weak:1,lost:1	better:1,well:1,like:1	lord:1		shits:1	23	2	7
			home:1	boys:1,man:1			lord:3			24	2	7
	dead:3,died:2,slaughterhouse:1			people:3		good:1,trusted:1				25	2	7
rape:1	alive:1	brother:3	room:1	people:3,men:1		trust:4,trusted:1	pray:1	rape:1		26	2	7
						please:1,forgive:1				27	2	7
savage:1,angry:1		father:1			shame:1,ruined:1,savage:1	well:2,like:2,warmth:1	lord:1			28	2	7
					dull:1	warm:2,nice:1				29	2	7
										30	2	7
				children:1		grace:1				31	2	7
		mother:2		woman:1,children:1,child:1	difficult:1	dear:1,delighted:1,honor:1				32	2	7
		brother:1,husband:1	room:1	baby:1	screamed:1	sure:1,grace:1,smiled:1,grand:1				33	2	7
		mother:1		children:2,people:1	weaker:1	love:6,grace:2,safe:1,share:1,wisdom:1,special:1,devotion:1,happy:1		love:6		34	2	7
		mother:2				well:1				35	2	7
furious:1		family:2,father:1,brother:1	family:2	men:1	embarrass:1	well:2,talent:1	lord:1			36	2	7
shit:1	die:1	family:1	family:1		embarrassing:2,shit:1	best:1			shit:1	37	2	7
fight:2					doubt:1	like:3				38	2	7
battlefield:1					liability:1	like:2,perfect:1				39	2	7
				men:1	shocking:1,useless:1	good:3,careful:1,well:1,excellent:1				40	2	7
	die:1					well:1				41	2	7
		mother:1		man:1	doom:1	please:1	doom:1			42	2	7
threatening:1			home:1	children:1		love:1,comfort:1,please:1		love:1		43	2	7
cruel:1	die:1,death:1	mother:1	house:1,gates:1	babies:1		dear:1,best:1,friend:1				44	2	7
		mother:1	room:1	babies:1		love:1,like:1,inspiration:1		love:1		45	2	7
		mother:1	house:1	lady:2,woman:1,children:1,man:1		forgive:1				46	2	7
fucking:1,kill:1	die:1,death:1,kill:1	father:1		man:2	kill:1		lord:1	fucking:1	fucking:1	47	2	7
kill:1,bitch:1,murderer:1,killed:1,threatening:1	grief:1,kill:1,murderer:1,killed:1	son:3,mother:1		men:1,lady:1	kill:1,killed:1	better:1,promise:1,well:1,wise:1,accept:1	lord:2		bitch:1	48	2	7
defense:1,fighting:1		fathers:1,sons:1	gates:1	lady:1	defense:1	strong:1,love:1,thank:1		love:1		49	2	7
abuse:1,war:1	war:1,dead:1	father:1	doorstep:1	boy:1,girls:1	sadly:1,wrong:1,whores:1,war:1	good:2,giving:1,sure:1,like:1,best:1	lord:1	whores:1		50	2	7
cruelty:1		sister:1,brother:1		boy:1	sins:2	like:2,enjoy:1,certain:1,hoped:1	sins:2			51	2	7
confront:1,beaten:1,stupid:1,mad:1				children:1	doubt:1,mad:1	good:1				52	2	7
angrier:1	die:1	son:1		lady:2		won:2				53	2	7
despises:1		father:2,son:1		woman:1,lady:1	weak:1,despises:1	well:1,like:1,innocent:1	lord:1			54	2	7
bastard:1	massacres:1,dead:1	fathered:1		woman:1,man:1		honor:2,innocent:1,truer:1	lord:1		bastard:1	55	2	7
fucked:1,hated:1,bastard:1,hate:1			home:1	woman:2,baby:1,boy:1	whore:1	good:2,honorable:1,love:1,honest:1	lord:1	fucked:1,love:1,whore:1	fucked:1,bastard:1	56	2	7
						loyally:1	lord:1			57	2	7
										58	2	7
										59	2	7
										0	2	8
										1	2	8
envy:2			gate:1	man:1		attractive:1				2	2	8
cunt:3,dumb:1,mad:1,dumbest:1,kill:1,killed:1,fight:1	kill:1,killed:1,alive:1	brother:1	home:2,gates:1	boys:2,men:1,boy:1	kill:1,dumbest:1,dumb:1,mad:1,killed:1	great:2,promise:2,honor:2,bravery:1,proud:1,valuable:1			cunt:3,dumb:1,dumbest:1	3	2	8
killed:2,stupid:1	killed:2	father:1,brother:1	home:1	baby:1,boys:1,men:1,man:1	weak:2,killed:2	joke:1,won:1				4	2	8
	die:2,dying:1	father:1,mother:1	home:1	baby:1	screaming:1	loved:1,like:1		loved:1		5	2	8
	die:1			boy:1	screaming:1	smiled:1	lord:1			6	2	8
bastard:2,killed:1	killed:1,dead:1	son:1		man:1	killed:1				bastard:2	7	2	8
	died:1					beautiful:1,sure:1,happy:1				8	2	8
battle:1,killed:1	killed:1	father:3,fathers:2		children:3,people:1,man:1	killed:1,worry:1	loved:1,important:1,like:1,best:1	lord:1	loved:1		9	2	8
war:1,fighting:1	war:1		home:2,bed:1	man:2,men:1	war:1,worry:1	brave:2,glory:2,liked:1,safe:1,care:1	lords:1			10	2	8
				girls:1,children:1		true:1,grace:1,free:1				11	2	8
fighting:1,killing:1	grief:1,graves:1,grieve:1,killing:1	sons:2,son:2,father:1		children:2	lost:2,weakened:1,killing:1	played:1	lord:1			12	2	8
uglier:1,damn:1		son:1		men:1		sure:1,grace:1			damn:1	13	2	8
anger:1,offense:1,hate:1,ugly:1,fight:1		sisters:1,father:1,brothers:1		lady:2,men:1,women:1	weak:1	ready:1,well:1,forgiveness:1,forgive:1,innocent:1	lord:1			14	2	8
idiot:1,fighter:1,fight:1				men:3,woman:1,man:1	idiot:1,wrong:1	like:2,confident:1,honor:1				15	2	8
fight:1		son:1	gates:1,doorstep:1			better:1,assure:1,safety:1,assured:1				16	2	8
battle:1,destroy:1		brotherhood:1		boy:1,girl:1	risk:2,destroy:1,lost:1	better:1,favor:1,great:1,won:1,good:1				17	2	8
bitch:1,kill:1,fuck:1,cunt:1,killed:1	kill:1,killed:1			man:4,boy:1,girl:1	kill:1,killed:1	please:2,amory:1,fine:1,promised:1,care:1		fuck:1	bitch:1,cunt:1,fuck:1	18	2	8
fighting:1		brother:1	gates:1	men:1		helping:1,trust:1	lord:1			19	2	8
savage:1,bastard:1,kill:1	kill:1,died:1		clean:1	girl:1,men:1	savage:1,kill:1	better:1,trusting:1,like:1			bastard:1	20	2	8
defense:1,fight:1			cleaning:1		defense:1	fine:2,well:1,like:1,easy:1,nice:1				21	2	8
					worry:1	great:1,good:1,compliment:1	lord:1			22	2	8
fighting:1,kills:1	kills:1		gates:1	ladies:1,men:1,people:1	shame:1,kills:1	better:1,love:1,great:1,thrilling:1,richest:1	lord:1	love:1		23	2	8
attack:1,shit:1			gate:2,gates:1	men:2	shit:1,weakest:1	strongest:1,good:1			shit:1	24	2	8
cut:1,fighter:1,shit:1	dead:2,alive:1	father:1		man:1	worse:2,shit:1	better:2,great:2,well:1			shit:1	25	2	8
				men:1		best:1	hells:1			26	2	8
kill:1	kill:1	brother:1		man:2,girl:1	kill:1					27	2	8
attack:1,kill:1	death:2,kill:1,dead:1	brother:1		girl:1,man:1	kill:1	promised:2,certain:1,lovely:1				28	2	8
mocked:1,kill:1	kill:1		gate:1	girl:5,man:2	kill:1	thank:2,joking:2,friends:2,please:1,honor:1,fine:1				29	2	8
fighting:3,battlefield:1,wicked:1,war:1,rebel:1	war:1		kitchen:1	boy:2,boys:2,men:1	sadly:1,war:1,wicked:1	ready:1,certain:1,excellent:1,better:1,inspiration:1				30	2	8
dangerous:2,idiot:1,battlefield:1,fight:1,fighting:1	die:1	son:1,daughter:1,mother:1		men:1,man:1	idiot:1	intelligence:1		cock:1	cock:1	31	2	8
battle:1,fuck:1,killed:1	killed:1	father:1,married:1,daughter:1			whore:2,killed:1	happy:2,good:1,pretty:1,smiling:1,lovely:1,pleased:1,care:1		whore:2,fuck:1	fuck:1	32	2	8
liar:1	dies:1,alive:1	brother:1	rent:1	baby:1,man:1	whores:2,liar:1,worry:1,hurt:1	like:2,better:1,important:1,love:1,carefully:1,well:1,gently:1		whores:2,love:1		33	2	8
killed:1,cunt:1	death:1,killed:1	brother:1			killed:1,whore:1,hurt:1	brave:1,like:1		whore:1	cunt:1	34	2	8
					hurt:1	joy:1,safe:1,promise:1,free:1,happy:1				35	2	8
cut:1,kill:1	kill:1			people:1	wrong:1,sad:1,kill:1,hurt:1	beautiful:1,careful:1,won:1,care:1				36	2	8
bastard:1		brothers:1		boys:1	hurt:1	promise:1,hope:1			bastard:1	37	2	8
		sisters:1,son:1,mother:1	homes:1	lady:1		grace:2,safely:1,virtue:1	mercy:1,lord:1			38	2	8
stupid:1,war:1,fighting:1	war:1	brothers:1	home:1	lady:1,man:1	war:1	kind:4,play:2,good:1,like:1,friend:1,forgive:1	lord:1			39	2	8
		father:1,brother:1,mother:1		men:1,child:1	screaming:1	rich:1		naked:1		40	2	8
		brother:1			screaming:1	friend:2,playing:1				41	2	8
	death:2,dead:2	brother:1		man:3,girl:1	screamed:1,shook:1					42	2	8
		brother:1		ladies:1,girl:1,man:1		calm:1,grace:1				43	2	8
						beautiful:1,hope:1				44	2	8
			oven:2,gates:1			trust:2,nice:2,better:1,warm:1,pretty:1,ready:1,important:1				45	2	8
fight:1			kitchens:1			trusted:1,free:1				46	2	8
fought:1,insult:1		sons:2,families:1,father:1,brother:1,son:1	families:1		insult:1	like:2,grace:2,promises:1,bravely:1,well:1,pleased:1,admire:1,thank:1	lords:2			47	2	8
fought:2,battle:2,mad:2,rebels:1,war:1,insult:1	war:1			men:2,boy:1	mad:2,insult:1,war:1	fine:2,liked:1,good:1,like:1,loyal:1,heroes:1,grace:1,glorious:1,happy:1				48	2	8
insult:1	dying:1	wife:1,brother:1,son:1		man:1	insult:1	relieved:1,giving:1,well:1,grace:1,kiss:1	pray:1	kiss:1		49	2	8
		nephew:1,uncle:1	rooms:1	men:2,man:1	distracted:1	smiles:1,brave:1,dear:1,smile:1,grace:1,sure:1	lord:1			50	2	8
despise:1,shit:1		sister:1,father:1,brother:1		man:2,men:1	despise:1,shit:1	intelligent:3,better:1,play:1,like:1,honest:1	lord:1		shit:1	51	2	8
enemies:2,cunts:1,vicious:1	drowned:2,alive:1	father:1	gates:1	men:2	enemies:2,vicious:1	good:2,enjoy:1,play:1,like:1,played:1,well:1,worship:1,honorable:1,playing:1,honor:1	lord:2,worship:1	tits:1	cunts:1,tits:1	52	2	8
				girl:1		careful:1,good:1,true:1,friend:1				53	2	8
	die:2	mother:2	house:1	children:2	witch:1	safe:1,love:1,strong:1,sure:1		love:1,breast:1,womb:1		54	2	8
damn:1	bury:1	mother:1		children:2		won:1			damn:1	55	2	8
		wife:1		man:1	hurt:1	hoped:1				56	2	8
blame:1,killed:1	killed:1		gates:1	boys:1	killed:1		lords:1			57	2	8
										58	2	8
										59	2	8
shit:2,battlefield:1,kill:1,killing:1,fighting:1,fight:1	die:1,kill:1,killing:1	son:1,daughter:1,mother:1	doorstep:1	men:2,people:2,man:1	risk:2,shit:2,killing:1,kill:1,scare:1	joy:2,won:1,grand:1,assure:1			shit:2	0	2	9
attack:1		nephew:1	gate:2,gates:1		distracted:1,weakest:1	smiles:1,promises:1,strongest:1,dear:1,smile:1,original:1,grace:1				1	2	9
										2	2	9
										3	2	9
										4	2	9
			home:2,gate:1		smuggler:1					5	2	9
		father:1		men:1,people:1		faith:3,good:1,well:1,glad:1	faith:3,lord:1			6	2	9
war:1	war:1				war:1,hurt:1	won:1				7	2	9
fuck:1,war:1	war:1		house:1		war:1	love:1,wise:1,like:1,grace:1		love:1,fuck:1	fuck:1	8	2	9
dangerous:1,war:1	war:1			men:1	war:1	sure:1,brave:1,grace:1,wisdom:1				9	2	9
				boys:1	weep:2	careful:1,grand:1,thank:1,pretty:1,grace:1	lord:1,soul:1			10	2	9
		brother:1,mom:1		boys:1		won:1,well:1,like:1		ass:1	ass:1	11	2	9
				man:1,women:1		beautiful:1,good:1,likes:1,warm:1,welcome:1,friends:1				12	2	9
killing:2,fucking:1	killing:2			women:2	killing:2	like:2,love:1	lord:1	fucking:1,love:1	fucking:1	13	2	9
hated:1,war:1	war:1,dead:1				war:1	nice:1				14	2	9
				boy:1		sure:4,good:2,trust:1				15	2	9
battle:1,cut:1					wrong:1	trust:3,well:2,hope:1	lord:2,priestess:1			16	2	9
			door:1	man:2	worse:1		lord:1			17	2	9
kill:1,killed:1,shit:1	kill:1,killed:1	brother:1		man:1	kill:1,killed:1,shit:1	play:2,welcoming:1,won:1,friends:1,friend:1			shit:1	18	2	9
		folks:1,nephew:1,sister:1		ladies:1,lady:1		friendship:1,great:1,safe:1,surely:1,romantic:1	pray:2,lord:2			19	2	9
battle:2,stupid:2,fighting:1		uncle:1	gates:1	lady:1,girls:1		kiss:3,safe:1,grace:1		kiss:3		20	2	9
fighting:1		brother:2		boys:1,lady:1	worst:1					21	2	9
cut:2						won:1,like:1				22	2	9
attack:1,stupid:1,hates:1			gate:1			liked:1,wise:1,amusing:1,surprise:1,surprises:1,true:1	lord:1			23	2	9
jealous:2,hates:2			doors:1	men:1,lady:1,child:1	jealous:2,doubt:1	grace:1,glad:1				24	2	9
battle:1,enemy:1,danger:1			maids:1,doors:1		enemy:1	certain:1,loyal:1,hope:1				25	2	9
attack:1						ready:1				26	2	9
				man:1						27	2	9
										28	2	9
										29	2	9
trick:1	die:1		gates:1			play:1,grace:1,played:1				30	2	9
						grace:2,perfect:1	praying:3,mercy:1			31	2	9
	death:1,died:1	father:2,mother:2		girl:1,man:1		like:2	mercy:2,praying:2,prayed:1			32	2	9
		brother:1	gates:1	person:1		better:1,inspired:1,courage:1,like:1,hoped:1	lord:1,spirits:1	seducing:1,cocks:1	cocks:1	33	2	9
weapon:1,bastards:1,rape:1				women:1,woman:1,man:1	weapon:1,shocked:1	good:2,glad:1,like:1,precious:1,fine:1,best:1		rape:1,tits:1	bastards:1,tits:1	34	2	9
			gate:1	men:2,man:1	serious:1	party:1,welcome:1	lord:1			35	2	9
fucking:1,kill:1	kill:1				kill:1			fucking:1	fucking:1	36	2	9
fucking:1,rape:1	dies:1,corpse:1		gate:3,clean:1	man:1				fucking:1,rape:1	fucking:1	37	2	9
fight:1		father:1				smile:1,please:1,like:1				38	2	9
				lady:1	worst:1,difficult:1	enjoy:1,better:1,grace:1,pretty:1				39	2	9
destroyed:1		daughter:1			destroyed:1	grace:3,interesting:1				40	2	9
battlements:1,mocked:1,lied:1	alive:1			children:1,women:1	lied:1	good:1,grace:1,truth:1	lord:1			41	2	9
						better:1				42	2	9
bastards:1,kill:1,fuck:1	kill:1				kill:1			fuck:1	bastards:1,fuck:1	43	2	9
fuck:3,shit:1,fight:1				men:1	wrong:1,shit:1,lost:1	nice:1		fuck:3	fuck:3,shit:1	44	2	9
										45	2	9
kill:2,battle:1,battlements:1	kill:2	uncle:1,mother:1		men:1,people:1	kill:2	grace:2,won:1				46	2	9
attack:2,fighting:1			gates:2	men:3,man:1						47	2	9
fight:5,kill:1,fuck:1,rape:1	kill:1		gate:1,door:1,houses:1	women:1	kill:1	won:1,riches:1,honor:1,glory:1,brave:1		asses:1,fuck:1,rape:1	asses:1,fuck:1	48	2	9
battle:2,fighting:1		son:1	gates:1		lost:2,hurt:1	safest:1,save:1,bravely:1,grace:1,care:1	hymn:1			49	2	9
war:2,rape:1,raping:1	war:2	sons:2,mother:1	door:1		war:2,hurt:1	gentle:2,save:2,won:1	pray:2,mercy:1	raping:1,rape:1		50	2	9
	die:1			lady:1		fine:1				51	2	9
killer:3,killers:3	killer:3,killers:3	sons:1,father:1,brother:1	home:1		killer:3,killers:3,hurt:2	safe:2,won:2,better:1				52	2	9
attack:1,bastards:1					hurt:1	won:1			bastards:1	53	2	9
fuck:1								fuck:1	fuck:1	54	2	9
fighting:1		mother:2			hurt:1	sweet:1,love:1,calm:1,loved:1		loved:1,love:1		55	2	9
evil:2		mother:1,son:1				like:2	lord:1			56	2	9
		father:2,mother:1				like:2,strong:2,love:1,safe:1,promise:1		love:1		57	2	9
fight:2,battle:1,damn:1		father:1			low:1	won:1,truth:1,proud:1	lord:1		damn:1	58	2	9
					weep:2		lord:2,soul:1			59	2	9
bastard:1,killed:1	killed:1	brothers:1,son:1	gate:1,gates:1,homes:1	girl:3,boys:2,man:2,men:1,children:1	killed:1,hurt:1	friends:2,played:1,safely:1,hope:1,hoped:1	lords:1		bastard:1	0	2	10
battle:1,bastard:1,kill:1,fighting:1	kill:1	brother:1	house:1	girl:1	kill:1	better:1,trusting:1,trust:1,won:1,strong:1			bastard:1	1	2	10
						original:1				2	2	10
										3	2	10
murderer:1	murderer:1,alive:1	father:1	room:1			like:1	lord:1			4	2	10
		grandfather:1	house:1	men:1		thank:1,grace:1	lord:1			5	2	10
		grandsons:2,sons:2,sister:1,family:1,husband:1	houses:1,family:1,house:1			grace:2,good:1,honor:1	lord:1			6	2	10
		daughter:1	houses:1	lady:2,man:1		grace:3,love:2,honor:2,great:1,beauty:1,well:1,wisdom:1,courage:1,promised:1,innocent:1,wise:1		love:2		7	2	10
rebellion:1		father:1,brother:1		girl:1,people:1		good:2,assures:1,promise:1,like:1,blessed:1,free:1,grace:1	blessed:1,holy:1			8	2	10
		sister:1	home:1	woman:1,lady:1		enjoy:2,good:2,sincerest:1,love:1,sweet:1,well:1,free:1,gladly:1		love:1		9	2	10
liars:1		sister:1,mother:1	home:2	boy:1	liars:1	like:2,comfortable:2,tender:1,better:1				10	2	10
dangerous:1				men:5		like:4,kind:1,sure:1,hoped:1,better:1,favor:1,talents:1,dear:1,true:1	lord:2			11	2	10
abuse:2,dangerous:1				partner:1,man:1	weaknesses:1	well:2,satisfy:1,profitable:1	lord:1			12	2	10
fighters:1,fought:1		father:1		boys:2,woman:1,lady:1,girls:1		like:2,strong:2,love:1,freedom:1,challenge:1,proud:1,interested:1,kiss:1,laughed:1,glorious:1		virgin:1,love:1,kiss:1		13	2	10
cut:1,fuck:1,cunt:1,fight:1				woman:2,women:1		well:1,care:1		ass:1,fuck:1	ass:1,fuck:1,cunt:1	14	2	10
kill:1	kill:1,deaths:1			lady:1	kill:1	important:2,beauties:1,hope:1				15	2	10
	deaths:1				disappoint:1	like:1				16	2	10
dangerous:1				men:1,lady:1,man:1		important:2,love:1		love:1		17	2	10
arguing:1,argue:1	dead:1	father:4,brothers:1,parent:1,sisters:1,married:1,daughters:1		people:1		love:2,exciting:2,beautiful:1,treat:1,passion:1,agreed:1,stronger:1		love:2,passion:1		18	2	10
war:2,savage:1,lied:1,attacked:1,fighting:1,fight:1,fought:1,battle:1,hell:1	war:2,alive:1	brothers:1	gates:1	men:1	war:2,savage:1,lied:1,lost:1	better:1,trusting:1	hell:1,lord:1		hell:1	19	2	10
murdered:2,war:1	murdered:2,die:1,war:1	brother:2			war:1	save:1,share:1				20	2	10
		family:1,son:1	sweep:1,family:1	men:1		dear:1,promise:1				21	2	10
kill:2,battlements:1,cunt:1	kill:2			man:1	kill:2	care:1			cunt:1	22	2	10
killed:2,rebellion:1	killed:2,dead:1	father:1,brothers:1	home:1	man:2	killed:2	thank:2,wise:1,like:1	lord:1,spirit:1			23	2	10
fucking:2,kill:2,shit:1	kill:2,drowned:1	father:1	home:1	man:2,men:1	kill:2,shit:1	loved:1,kind:1,heaven:1,love:1,like:1,win:1,lucky:1,trusted:1,friend:1	heaven:1	fucking:2,loved:1,love:1	fucking:2,shit:1	24	2	10
dangerous:1		family:1	home:2,family:1,gates:1	man:1	shame:1	won:2,forgiven:1,luck:1	lords:1			25	2	10
cut:1				man:1		opportunity:2,honorable:1,opportunities:1				26	2	10
fuck:2,battle:1,war:1	die:2,war:1	brothers:1		man:2,woman:1,child:1	war:1	ready:1,good:1,well:1		fuck:2	fuck:2	27	2	10
fucking:1,interrupt:1,kills:1	die:2,dead:2,kills:1	sister:1,sons:1,mothers:1	home:1	girls:1	interrupt:1,kills:1	create:1,good:1,lovers:1		fucking:1,lovers:1	fucking:1	28	2	10
